name1,imagenum1,name2,imagenum2,label
Jesse_Ventura,2,Jesse_Ventura,3,1
Martina_Hingis,2,Martina_Hingis,1,1
Andre_Agassi,7,Andre_Agassi,15,1
Drew_Barrymore,2,Lee_Yuan-tseh,1,0
Maribel_Dominguez,1,Mary_Katherine_Smart,1,0
Costas_Simitis,2,Costas_Simitis,4,1
Keith_Lowen,1,Kim_Weeks,1,0
Margie_Puente,1,Mark_Richt,3,0
Rachel_Griffiths,3,Rachel_Griffiths,1,1
Giuseppe_Gibilisco,1,Giuseppe_Gibilisco,4,1
Gerhard_Boekel,1,Richard_Fine,1,0
Bono,2,Bono,3,1
Satnarine_Sharma,1,Peter_Holmberg,1,0
Rafeeuddin_Ahmed,1,Zoe_Ball,1,0
Billy_Crystal,4,Billy_Crystal,6,1
Princess_Masako,1,Princess_Masako,2,1
Toni_Braxton,2,Toni_Braxton,1,1
Pierre_Lacroix,1,Ray_Price,1,0
Lorraine_Fenton,1,Paula_Zahn,1,0
Faye_Dunaway,3,Faye_Dunaway,1,1
Rachel_Leigh_Cook,1,Donna_Morrissey,1,0
Branko_Crvenkovski,1,Branko_Crvenkovski,2,1
Jerry_Hall,1,Claudine_Farrell,1,0
Silvan_Shalom,2,Silvan_Shalom,3,1
Larry_Brown,7,Larry_Brown,4,1
Keith_Bogans,3,Derek_Abney,1,0
Alan_Trammell,1,Jonathan_Arden,1,0
Narendra_Modi,1,Steve_Coogan,1,0
David_McCullough,1,Mike_Myers,6,0
Goh_Kun,2,Goh_Kun,1,1
Andy_Warhol,1,Brendan_Fraser,1,0
Jason_Keep,1,Justin_Guarini,2,0
Yevgeny_Kafelnikov,4,Yevgeny_Kafelnikov,2,1
Qais_al-Kazali,1,Alina_Kabaeva,1,0
Norm_Coleman,3,Elton_John,6,0
Al_Sharpton,6,Al_Sharpton,2,1
Vaclav_Havel,7,Poala_Suarez,1,0
Cassandra_Heise,1,Nathalia_Gillot,1,0
George_Robertson,5,George_Robertson,21,1
Alicia_Witt,1,Jim_Sterk,1,0
Evander_Holyfield,1,Evander_Holyfield,2,1
Jose_Mourinho,1,Jose_Mourinho,2,1
Lindsay_Benko,1,Lindsay_Benko,2,1
Michelle_Yeoh,4,Michelle_Yeoh,3,1
Gabriel_Valdes,1,Gabriel_Valdes,2,1
Sila_Calderon,3,Sila_Calderon,2,1
Jean-Claude_Juncker,2,Jean-Claude_Juncker,1,1
Martin_Scorsese,5,Martin_Scorsese,1,1
Michael_Donovan,1,Mario_Lobo_Zagallo,1,0
Sylvester_Stallone,2,Sylvester_Stallone,3,1
Guillermo_Monroy,1,Michael_Arif,1,0
Janet_Thorpe,1,Janet_Thorpe,2,1
Richard_Crenna,1,Richard_Crenna,2,1
Phil_Bennett,1,Daniel_Osorno,1,0
Prince_Harry,1,Prince_Harry,3,1
Russell_Crowe,2,Russell_Crowe,1,1
Edie_Falco,1,Tom_Glavine,2,0
Timothy_Wirth,1,Alfredo_Pena,1,0
Claudine_Farrell,1,Gina_Gershon,1,0
Jamie_Villafane,1,Jamie_Villafane,2,1
Sharon_Stone,1,Sharon_Stone,2,1
Ann_Morgan,1,Freda_Black,1,0
James_Wolfensohn,1,James_Wolfensohn,3,1
John_McCormack,2,John_McCormack,1,1
Zoran_Djindjic,1,Zoran_Djindjic,2,1
Walter_Annenberg,1,Diana_Taurasi,1,0
Todd_Haynes,4,Todd_Haynes,3,1
Zakia_Hakki,1,Lloyd_Ward,1,0
Michel_Kratochvil,1,Leander_Paes,1,0
Madeleine_Albright,3,Madeleine_Albright,1,1
Leslie_Caldwell,2,Leslie_Caldwell,3,1
Gabrielle_Rose,1,Carlo_Azeglio_Ciampi,1,0
Guillermo_Canas,4,Guillermo_Canas,2,1
Alastair_Johnston,1,Carol_Williams,1,0
Marco_Antonio_Barrera,4,Joanne_Woodward,1,0
Jay_Leno,2,Jay_Leno,1,1
Tony_Cummo,1,Kitin_Munoz,1,0
David_Wells,3,Wayne_Newton,1,0
Sarah_Hughes,3,Sarah_Hughes,6,1
Raul_Mondesi,1,Chris_Rock,2,0
Joe_Plumeri,1,Martin_Brodeur,1,0
George_Harrison,1,Nick_Price,1,0
Peter_Max,1,Emilio_Botin,1,0
Jerry_Tarkanian,1,Hoda_Asfor,1,0
Todd_Haynes,3,Todd_Haynes,1,1
Yoriko_Kawaguchi,5,Yoriko_Kawaguchi,12,1
Francis_Collins,1,John_Belushi,1,0
John_Rowland,2,John_Rowland,1,1
Aishwarya_Rai,1,Dalai_Lama,2,0
Nadia_Petrova,1,Ms_Dynamite,1,0
Eve_Pelletier,2,Eve_Pelletier,1,1
David_Dorfman,1,Vivica_Fox,2,0
George_Foreman,1,George_Foreman,2,1
Tyron_Garner,1,Tyron_Garner,2,1
Mark_Gottfried,1,Mark_Gottfried,2,1
Laura_Hernandez,2,Stephanie_Moore,1,0
Eduard_Limonov,1,Lily_Tomlin,2,0
David_Bell,2,David_Bell,1,1
Tom_McClintock,1,Katherine_Harris,2,0
Fayssal_Mekdad,3,Fayssal_Mekdad,4,1
George_P_Bush,1,George_P_Bush,2,1
Brandon_Knight,1,Cristina_Torrens_Valero,1,0
Leander_Paes,2,Leander_Paes,1,1
Mariana_Pollack,3,Mariana_Pollack,2,1
Michelle_Yeoh,5,Michelle_Yeoh,3,1
Bob_Huggins,2,Bob_Huggins,1,1
Kevin_Borseth,1,Larry_Flynt,1,0
Robert_Fico,1,Robert_Fico,2,1
Patty_Duke,1,Stephen_Ambrose,1,0
Elizabeth_Smart,4,Giuseppe_Gibilisco,1,0
Nan_Wang,2,Sue_Wicks,2,0
Ricardo_Lopez_Murphy,2,Ricardo_Lopez_Murphy,1,1
Tali_Imani,1,Nelson_Mandela,2,0
Bertrand_Bonello,2,Bertrand_Bonello,1,1
Justin_Timberlake,1,Justin_Timberlake,4,1
Eric_Clapton,1,Enrique_Oliu,1,0
Celso_Amorim,2,Celso_Amorim,1,1
Franco_Frattini,1,Marieta_Chrousala,2,0
Sharon_Frey,2,Sharon_Frey,1,1
Richard_Sambrook,1,Richard_Sambrook,2,1
Amelie_Mauresmo,3,Amelie_Mauresmo,12,1
Frank_Dunham_Jr,1,Frank_Dunham_Jr,2,1
Monique_Garbrecht-Enfeldt,3,Monique_Garbrecht-Enfeldt,2,1
Denys_Arcand,1,Philippe_Gagnon,1,0
Mohammad_Khatami,8,Mohammad_Khatami,3,1
Brad_Garrett,1,Brad_Garrett,2,1
Toni_Braxton,1,Toni_Braxton,3,1
Jean-Francois_Pontal,1,Jean-Francois_Pontal,3,1
Jamling_Norgay,1,Jamling_Norgay,2,1
Mel_Gibson,1,Mel_Gibson,2,1
Ted_Washington,1,Allen_Iverson,1,0
Jorge_Arce,1,Jorge_Arce,2,1
Mitoji_Yabunaka,2,Mitoji_Yabunaka,1,1
Javier_Solana,8,Javier_Solana,5,1
Valentino_Rossi,4,Valentino_Rossi,5,1
Winona_Ryder,12,Winona_Ryder,18,1
Don_King,1,Sanjay_Gupta,1,0
Ariel_Sharon,18,Clive_Woodward,1,0
Pascal_Lamy,1,Pascal_Lamy,2,1
Chris_Columbus,1,Torri_Edwards,1,0
Scott_OGrady,1,Joe_Paterno,1,0
Angelo_Genova,1,Tim_Duncan,1,0
Robert_Towne,1,Jean_Brumley,2,0
Bob_Hayes,1,Sanjay_Chawla,1,0
Mike_Helton,2,Mike_Helton,1,1
Emily_Mortimer,1,Janet_Crawford,1,0
Condoleezza_Rice,4,Kelly_Santos,1,0
Terrell_Suggs,2,Terrell_Suggs,1,1
Frank_Zappa,1,Mohamed_Benaissa,2,0
Juan_Pablo_Montoya,1,Juan_Pablo_Montoya,4,1
Jon_Corzine,1,Jon_Corzine,3,1
Ariel_Sharon,28,Ariel_Sharon,76,1
Saparmurat_Niyazov,2,Dot_Helms,1,0
Grady_Irvin_Jr,1,Grady_Irvin_Jr,2,1
Abdullah_Gul,1,Abdullah_Gul,8,1
Juliette_Lewis,1,Michael_Donovan,1,0
David_Wells,5,David_Wells,6,1
Demi_Moore,3,Demi_Moore,1,1
Prince_Claus,2,Prince_Claus,4,1
Cesar_Gaviria,6,Cesar_Gaviria,3,1
Paul_Murphy,1,Vicki_Zhao_Wei,1,0
Todd_Reid,1,James_Hughes,1,0
Thomas_Cloyd,1,Terry_Stotts,2,0
Debra_Shank,1,Adolfo_Aguilar_Zinser,3,0
Elizabeth_Smart,1,Elizabeth_Smart,4,1
Dan_Wheldon,1,Costas_Simitis,4,0
Billy_Crystal,5,Billy_Crystal,6,1
Kirk_Johnson,1,Pierce_Brosnan,2,0
Quin_Snyder,1,Bob_Ferguson,1,0
Juan_Carlos_Ferrero,23,Juan_Carlos_Ferrero,15,1
Diana_Krall,1,Diana_Krall,3,1
Charlie_Zaa,1,Charlie_Zaa,2,1
Bernardo_Segura,1,Bernardo_Segura,2,1
Lucy_Liu,1,Lucy_Liu,4,1
Madonna,3,Madonna,2,1
Gregory_Peck,1,Lindsey_Graham,2,0
Erwin_Mapasseng,1,Muwafak_al-Ani,1,0
Lisa_Girman,1,Ben_Wallace,1,0
Edie_Falco,2,Edie_Falco,1,1
Heath_Ledger,4,Heath_Ledger,2,1
Tang_Jiaxuan,7,Tang_Jiaxuan,3,1
Joanne_Woodward,1,Jerry_Sexton,1,0
John_Cruz,1,Gary_Paer,1,0
Bill_Cartwright,1,Pierre_Png,1,0
Anthony_Carter,1,Selma_Phoenix,1,0
Martin_McGuinness,2,Janet_Thorpe,1,0
Frank_Cassell,2,Frank_Cassell,1,1
Jacques_Chirac,14,Jacques_Chirac,27,1
Perry_Gibbs,1,Geoffrey_Rush,1,0
Andy_Roddick,6,Andy_Roddick,3,1
John_Ruiz,2,Sven_Goran_Eriksson,1,0
Patrick_Ewing,2,Patrick_Ewing,1,1
Talisa_Bratt,1,Anneli_Jaatteenmaki,2,0
Osama_bin_Laden,2,Billy_Boyd,1,0
Jennifer_Granholm,1,Eddie_Lucio,1,0
James_Cunningham,2,James_Cunningham,3,1
Eddie_Sutton,2,Eddie_Sutton,1,1
Edward_James_Olmos,1,Edward_James_Olmos,2,1
Serge_Klarsfeld,1,Osmond_Smith,1,0
Tzipora_Obziler,1,Eileen_Spina,1,0
Art_Howe,1,Art_Howe,4,1
Rafael_Ramirez,2,Rafael_Ramirez,1,1
Gael_Garcia_Bermal,1,Richard_Tubb,1,0
Rita_Moreno,1,Rita_Moreno,2,1
Gary_Bergeron,1,Gary_Bergeron,2,1
Heather_Chinnock,1,Rolf_Zimmermann,1,0
Alex_Gonzalez,1,Craig_OClair,1,0
Queen_Beatrix,1,Queen_Beatrix,3,1
Alexander_Lukashenko,1,Michael_Olowokandi,1,0
Mika_Hakkinen,1,Leslie_Wiser_Jr,1,0
Steve_Wariner,1,Reese_Witherspoon,1,0
Begum_Khaleda_Zia,1,Begum_Khaleda_Zia,2,1
Angela_Bassett,6,Angela_Bassett,2,1
Melissa_Manchester,1,Dan_Reeves,1,0
Jude_Law,2,Jude_Law,1,1
Fred_Eckhard,3,Fred_Eckhard,1,1
Rohman_al-Ghozi,1,Dave_Odom,1,0
Sylvester_Stallone,5,Sylvester_Stallone,1,1
William_Bratton,1,William_Bratton,3,1
Guenter_Verheugen,1,Astrid_Eyzaguirre,1,0
Antonio_Bernardo,1,Raul_Chacon,1,0
Chan_Gailey,2,Chan_Gailey,1,1
Paul_Burrell,9,Julia_Ormond,1,0
JK_Rowling,5,JK_Rowling,4,1
Gerard_Depardieu,2,Gerard_Depardieu,1,1
Laurent_Jalabert,2,John_Allen_Muhammad,3,0
Mick_McCarthy,1,James_Wallack,1,0
Ruben_Studdard,2,Ruben_Studdard,1,1
Robert_Evans,1,Robert_Evans,2,1
Andrew_Bunner,2,Andrew_Bunner,1,1
Monica_Lewinsky,2,Monica_Lewinsky,3,1
Mikhail_Gorbachev,2,Mikhail_Gorbachev,1,1
Angela_Merkel,4,Lana_Clarkson,2,0
Robert_McKee,1,Ben_Howland,3,0
Pharrell_Williams,1,Stephanie_Zimbalist,1,0
Rick_Rickert,1,Tom_Moss,1,0
Mahima_Chaudhari,1,Clint_Lamebear,1,0
Prince_Charles,3,Prince_Charles,5,1
Roger_Clemens,2,Roger_Clemens,1,1
Marissa_Jaret_Winokur,1,Marissa_Jaret_Winokur,2,1
Max_Mayfield,1,Max_Mayfield,2,1
Herb_Sendek,4,Herb_Sendek,2,1
Tyron_Garner,1,James_Butts,2,0
Mikhail_Kasyanov,1,Mikhail_Kasyanov,2,1
David_Myers,2,David_Myers,1,1
Alexander_Downer,1,Alexander_Downer,4,1
Franz_Fischler,2,Franz_Fischler,4,1
Kevin_Borseth,1,Roger_Clemens,2,0
Frank_Cassell,3,Ajit_Agarkar,1,0
Marc_Grossman,1,Marc_Grossman,4,1
Patrick_McEnroe,2,Dino_de_Laurentis,1,0
Prince_Charles,4,Mark_Andrew,1,0
Sergey_Lavrov,6,Sergey_Lavrov,2,1
Laila_Ali,3,Laila_Ali,2,1
Robert_De_Niro,6,Robert_De_Niro,3,1
Anja_Paerson,1,Bob_Cantrell,1,0
Judi_Dench,1,Red_Auerbach,1,0
Cathy_Chisholm,1,Oscar_DLeon,1,0
Romario_Farias,1,Dave_Campo,2,0
Jean-Claude_Braquet,2,Jean-Claude_Braquet,1,1
Richard_Sambrook,2,Richard_Sambrook,1,1
Michael_Keaton,1,Jose_Luis_Santiago_Vasconcelos,1,0
Stephen_Daldry,2,Stephen_Daldry,1,1
Daja_Bedanova,1,Tom_Coughlin,1,0
David_Howard,1,Jade_Jagger,1,0
Catherine_Deneuve,2,Catherine_Deneuve,1,1
Jeff_Bridges,1,Jennifer_Thompson,1,0
Anthony_Hopkins,2,Marlene_Weingartner,2,0
Robert_Blake,7,Robert_Blake,5,1
Chris_Cornell,1,Henri_Proglio,1,0
Alec_Baldwin,1,Alec_Baldwin,4,1
Gro_Harlem_Brundtland,1,Gro_Harlem_Brundtland,2,1
Carla_Gay_Balingit,1,Patrick_Stewart,1,0
Robert_Hanssen,1,Chuck_Yeager,2,0
Carolina_Moraes,1,Benjamin_McKenzie,1,0
Yory_Boy_Campas,1,Sam_Brownback,1,0
Paula_Zahn,1,Paula_Zahn,2,1
Uma_Thurman,2,Uma_Thurman,3,1
Patricia_Heaton,2,Patricia_Heaton,1,1
Justin_Wilson,1,Jeffrey_Ashby,1,0
Harry_Belafonte,1,Harry_Belafonte,2,1
Brad_Brownell,1,Zurab_Tsereteli,1,0
Dominik_Hrbaty,1,Quin_Snyder,1,0
Rudolph_Giuliani,21,Rudolph_Giuliani,1,1
Roger_Moore,5,Roger_Moore,1,1
Amelie_Mauresmo,12,Amelie_Mauresmo,10,1
Jack_Straw,27,Suh_Young-hoon,1,0
Charlotte_Chambers,1,Justine_Henin,3,0
Rick_Perry,6,Rick_Perry,2,1
Clint_Howard,1,Cassandra_Heise,1,0
Leonardo_DiCaprio,4,Stephen_Webster,1,0
Kemal_Dervis,3,Kemal_Dervis,1,1
Joerg_Haider,2,Eva_Dimas,2,0
Kenneth_Reichert,1,Manfred_Stolpe,1,0
Jack_Grubman,1,Jack_Grubman,2,1
Lynn_Redgrave,1,Lynn_Redgrave,3,1
Conchita_Martinez,1,Conchita_Martinez,2,1
Portia_de_Rossi,1,Art_Howe,1,0
David_Stern,3,David_Stern,2,1
Abdullah_Nasseef,1,Chuck_Hagel,1,0
Denise_Johnson,1,Clay_Campbell,1,0
Al_Davis,1,Al_Davis,2,1
Sheila_Wellstone,2,Sheila_Wellstone,1,1
Rick_Perry,3,Rick_Perry,4,1
Dave_Matthews,1,Vicente_Fox,8,0
Denys_Arcand,1,Martin_Scorsese,4,0
Denis_Coderre,1,Ed_Mekertichian,1,0
Jean-Rene_Fourtou,1,Shania_Twain,1,0
David_Beckham,3,David_Beckham,26,1
Donna_Shalala,1,Donna_Shalala,2,1
John_Moxley,1,Hal_Gehman,1,0
Jose_Woldenberg,1,Andre_Techine,1,0
Janela_Jara,1,Mark_Lazarus,1,0
Christopher_Reeve,3,Meg_Wakeman,1,0
Fred_Thompson,1,Fred_Thompson,3,1
Sarah_Hughes,5,Sarah_Hughes,3,1
Rick_Stansbury,3,Rick_Stansbury,2,1
Laura_Ziskin,1,Spike_Jonze,1,0
Tom_Izzo,1,Michalis_Chrisohoides,1,0
Martin_Brodeur,1,Martin_Brodeur,2,1
Marc_Anthony,1,Pauline_Landers,1,0
Holly_Hunter,4,Jennie_Finch,1,0
Mark_Andrew,1,Hamad_Bin_Isa_al-Khalifa,1,0
Ralph_Firman,2,Ralph_Firman,1,1
Michael_Guiler,1,Hashim_Thaci,2,0
Brawley_King,1,Bode_Miller,2,0
Nelson_Acosta,1,Nabil_Shaath,3,0
Bridget_Fonda,2,Bridget_Fonda,3,1
Sandra_Day_OConner,1,Viola_Davis,1,0
Paul_Gannon,1,Valdas_Adamkus,1,0
Jeremy_Greenstock,8,Jeremy_Greenstock,24,1
Ana_Paula_Gerard,1,Fabrice_Santoro,1,0
Wayne_Gretzky,1,Wayne_Gretzky,4,1
Rudolph_Giuliani,3,Rudolph_Giuliani,8,1
Lesia_Burlak,1,Tara_Kirk,1,0
David_Howard,1,Martha_Bowen,2,0
Adam_Sandler,4,Alex_Popov,1,0
Elton_John,7,Elton_John,2,1
Gerald_Riley,1,Stephen_Covey,1,0
Richie_Adubato,1,Richie_Adubato,2,1
Kjell_Magne_Bondevik,2,Moby,1,0
Enrique_Iglesias,1,Theo_Epstein,1,0
Adrian_Nastase,2,Adrian_Nastase,1,1
Robert_DeFraites,2,Robert_DeFraites,1,1
Shane_Mosley,1,Shane_Mosley,2,1
Norodom_Sihanouk,1,Norodom_Sihanouk,3,1
Lisa_Gottsegen,1,Kristanna_Loken,5,0
Carson_Palmer,1,Carson_Palmer,2,1
Sheila_Taormina,1,Bob_Dole,3,0
Greg_Ostertag,1,Greg_Ostertag,2,1
Kirsten_Dunst,1,Toshimitsu_Motegi,1,0
Kwon_Yang-sook,1,Faisal_Saleh_Hayat,1,0
Moshe_Katsav,1,Moshe_Katsav,2,1
Tom_Daschle,7,Tom_Daschle,24,1
David_Hyde_Pierce,4,David_Hyde_Pierce,1,1
Juanes,2,Juanes,3,1
Jeremy_Shockey,2,Jeremy_Shockey,1,1
Abdullah_Ahmad_Badawi,1,Bernard_Giraudeau,1,0
David_Sousa,1,Scott_Rudin,2,0
Monique_Gagnon-Tremblay,1,Jim_Zorn,1,0
Kathryn_Grayson,1,Harold_Brown,1,0
Frank_Cassell,2,Robert_Mueller,1,0
Dave_Barr,1,Roberto_Carlos,2,0
Nizar_Trabelsi,1,Todd_Haynes,3,0
Maria_Soledad_Alvear_Valenzuela,5,Maria_Soledad_Alvear_Valenzuela,1,1
Bilal_Erdogan,1,Billy_Boyd,1,0
Eurico_Guterres,1,Marricia_Tate,1,0
Renato_Soru,1,Kenneth_Branagh,1,0
Carmen_Electra,5,Carmen_Electra,3,1
Laura_Romero,1,Dan_Snyder,1,0
Bob_Graham,2,Bob_Graham,1,1
David_Dodge,2,Mike_Scioscia,1,0
Sophia_Loren,1,Sophia_Loren,7,1
Leon_LaPorte,2,Stellan_Skarsgard,2,0
Gian_Marco,3,Gian_Marco,2,1
Kent_Rominger,1,Kent_Rominger,2,1
Martin_Scorsese,5,Martin_Scorsese,2,1
Jim_Hahn,4,Jim_Hahn,1,1
Magdalena_Maleeva,1,Magdalena_Maleeva,3,1
Jeff_Schiffner,1,Michael_McNeely,1,0
Nicholoas_DiMarzio,1,Binyamin_Ben-Eliezer,4,0
Jean_Charest,3,Paul_Celluci,1,0
Bill_Clancy,1,Paul_Bremer,14,0
Stanley_Nelson,1,Manijeh_Hekmat,1,0
Nan_Wang,1,Nan_Wang,4,1
Gloria_Macapagal_Arroyo,20,Arnaud_Lagardere,1,0
Prince_Claus,2,Prince_Claus,1,1
Kim_Clijsters,2,Kim_Clijsters,1,1
Arianna_Huffington,4,Arianna_Huffington,3,1
Fabiola_Zuluaga,2,Fabiola_Zuluaga,1,1
Jonathan_Tiomkin,1,Andrew_Firestone,1,0
John_Travolta,4,John_Travolta,2,1
Dolma_Tsering,2,Dolma_Tsering,1,1
Dai_Bachtiar,2,Dai_Bachtiar,1,1
Richard_Sterner,1,Jamie_Martin,1,0
Kjell_Magne_Bondevik,3,Kjell_Magne_Bondevik,1,1
Gus_Van_Sant,2,Gus_Van_Sant,1,1
Richard_Branson,2,Richard_Branson,1,1
Choi_Sung-hong,4,Choi_Sung-hong,3,1
Roy_Moore,4,Roy_Moore,1,1
Robert_Blackwill,1,Robert_Blackwill,2,1
Corinne_Coman,1,Corinne_Coman,2,1
Larry_Pleau,1,Gene_Robinson,3,0
Clare_Short,4,Clare_Short,1,1
Carmen_Electra,5,Carmen_Electra,1,1
Patrick_Ewing,1,Kate_Winslet,1,0
Woody_Allen,3,Spike_Helmick,1,0
Kelvin_Sampson,2,Kelvin_Sampson,1,1
Todd_Reid,1,Sally_Ride,2,0
Ben_Affleck,5,Walid_Al-Awadi,1,0
Charlie_Sheen,1,Paul_Walker,1,0
Madonna,2,Madonna,1,1
Hamid_Karzai,3,Hamid_Karzai,12,1
Ibrahim_Jaafari,1,Ibrahim_Jaafari,2,1
Stan_Kroenke,1,Harbhajan_Singh,2,0
Jason_Gardner,1,Peter_Albertsen,1,0
Helen_Clark,3,Helen_Clark,1,1
Todd_Haynes,1,Todd_Haynes,3,1
Luis_Gonzalez_Macchi,5,Luis_Gonzalez_Macchi,4,1
Harvey_Wachsman,1,Edwina_Currie,3,0
Pascal_Quignard,2,Tom_Schnackenberg,1,0
Serena_Williams,22,Serena_Williams,51,1
Ozzy_Osbourne,3,Ozzy_Osbourne,1,1
Carlo_Ancelotti,1,Carlo_Ancelotti,2,1
Mark_Schweiker,1,Billy_Tibbets,1,0
Douglas_Gansler,1,Carla_Gugino,1,0
Patty_Duke,1,Carol_Moseley_Braun,2,0
Milo_Djukanovic,3,Milo_Djukanovic,2,1
Slobodan_Milosevic,4,Slobodan_Milosevic,1,1
Yasar_Yakis,1,Yasar_Yakis,3,1
Janine_Pietsch,1,Nicole_Hiltz,1,0
Demetrin_Veal,1,Leandrinho_Barbosa,1,0
Anders_Ebbeson,2,Michael_J_Fox,1,0
Emanuel_Ginobili,4,Emanuel_Ginobili,3,1
Elton_John,6,Elton_John,7,1
Randy_Travis,1,Eric_Snow,1,0
Emmanuelle_Beart,2,Emmanuelle_Beart,1,1
Chanda_Rubin,4,Chanda_Rubin,1,1
Sung_Hong_Choi,1,Ulrich_Kueperkoch,1,0
James_May,1,Rita_Moreno,2,0
Peter_Rasmussen,1,Jim_Bollman,1,0
Gary_Carter,1,Gary_Carter,2,1
Meryl_Streep,11,Meryl_Streep,8,1
Antje_Buschschulte,1,Whoopi_Goldberg,1,0
Saddam_Hussein,17,Saddam_Hussein,11,1
Greg_Gilbert,2,Greg_Gilbert,1,1
Petro_Symonenko,1,Petro_Symonenko,2,1
Jesse_Harris,2,Jesse_Harris,1,1
Barbara_Walters,4,Barbara_Walters,3,1
Mahendra_Chaudhry,1,Hamad_Bin_Isa_al-Khalifa,1,0
Brandon_Webb,1,Larry_Thompson,3,0
Alice_Fisher,2,Alice_Fisher,1,1
Ruth_Dreifuss,1,Dita_Von_Tesse,1,0
Steve_Park,2,Steve_Park,1,1
Nina_Jacobson,1,Al_Cardenas,1,0
Ilan_Ramon,1,Ilan_Ramon,3,1
Robin_McLaurin_Williams,2,Robin_McLaurin_Williams,1,1
Woody_Allen,2,Woody_Allen,3,1
Lili_Taylor,1,Lili_Taylor,2,1
Tony_Shalhoub,4,Tony_Shalhoub,1,1
Jennie_Garth,1,Ashley_Postell,1,0
Harbhajan_Singh,1,Harbhajan_Singh,2,1
Iain_Duncan_Smith,4,Iain_Duncan_Smith,2,1
Bill_Curry,1,Maha_Habib,1,0
David_Heymann,5,Jeb_Bush,6,0
Eva_Marie_Saint,1,Kirsten_Dunst,1,0
Nicole_Kidman,5,Nicole_Kidman,2,1
Valdas_Adamkus,2,Valdas_Adamkus,1,1
Paris_Hilton,2,Paris_Hilton,1,1
Javier_Solana,4,Manuel_Poggiali,2,0
Evan_Rachel_Wood,1,Evan_Rachel_Wood,2,1
Pervez_Musharraf,18,Pervez_Musharraf,16,1
Takeshi_Kitano,1,Xiang_Liu,1,0
Robert_Witt,1,Robert_Witt,2,1
Marco_Antonio_Barrera,1,Marco_Antonio_Barrera,3,1
Paul_Cerjan,1,Sarah_Weddington,1,0
Dominik_Hrbaty,1,Raul_Chacon,1,0
Ed_Rosenthal,1,Ed_Rosenthal,2,1
Sheila_Copps,3,Sheila_Copps,4,1
George_P_Bush,2,George_P_Bush,1,1
Tony_Blair,138,Cindy_Moll,1,0
Paul_Burrell,7,Paul_Burrell,2,1
Martha_Burk,4,Martha_Burk,2,1
Wallace_Capel,1,Joey_Mantia,1,0
Hun_Sen,3,Hun_Sen,2,1
Bill_Butler,1,Frank_Griswold,1,0
Christian_Fittipaldi,1,Christian_Fittipaldi,2,1
Marcus_Garrettson,1,Princess_Elisabeth,1,0
Kim_Dae-jung,3,Kim_Dae-jung,6,1
Billy_Donovan,1,Didier_Defago,1,0
Bill_Clinton,4,Bill_Clinton,15,1
Enos_Slaughter,1,Matt_Walters,1,0
Judy_Dean,1,Salman_Khan,1,0
Joan_Jett,1,Sandra_Banning,1,0
Lindsay_Benko,1,Judy_Dean,1,0
Sandra_Bullock,2,Lily_Safra,1,0
James_Blake,14,James_Blake,3,1
Michael_Ballack,3,Michael_Ballack,2,1
Platon_Lebedev,1,Klaus_Zwickel,2,0
Silvio_Fernandez,2,Silvio_Fernandez,1,1
Thomas_Birmingham,1,Thomas_Birmingham,2,1
Christiane_Wulff,1,Ernie_Harwell,1,0
Olesya_Bonabarenko,2,Peter_Lundgren,1,0
Sven_Goran_Eriksson,1,Billy_Andrade,1,0
Iban_Mayo,2,Iban_Mayo,1,1
Mehmet_Ali_Sahin,1,Gerard_Butler,1,0
Deepa_Mehta,1,Mohamed_Benaissa,1,0
Colin_Farrell,8,Colin_Farrell,2,1
Geno_Auriemma,2,Geno_Auriemma,1,1
Jorge_Valdano,2,Jorge_Valdano,1,1
Daryl_Jones,1,David_Beckham,4,0
Ilham_Aliev,1,Rafael_Bielsa,1,0
Kelly_Leigh,1,Debbie_Allen,1,0
Daryl_Hannah,2,Daryl_Hannah,1,1
Mike_Scioscia,1,Ekke_Hard_Forberg,1,0
Bode_Miller,2,Anthony_Fauci,2,0
Gwendal_Peizerat,3,Gwendal_Peizerat,2,1
Massoud_Barzani,1,Roger_Suarez,1,0
Zeljko_Rebraca,1,Kevin_Tarrant,1,0
Frank_Solich,2,Frank_Solich,1,1
George_Ryan,4,George_Ryan,3,1
Salma_Hayek,8,Salma_Hayek,7,1
Thomas_OBrien,2,Thomas_OBrien,1,1
Nastia_Liukin,1,Shae-Lynn_Bourne,1,0
Steven_Spielberg,7,Steven_Spielberg,6,1
Luiz_Felipe_Scolari,1,Luiz_Felipe_Scolari,2,1
Vince_Gill,1,Vince_Gill,2,1
Lynne_Cheney,1,Lynne_Cheney,2,1
Princess_Caroline,3,Princess_Caroline,4,1
Christian_Gimenez,1,Ms_Dynamite,1,0
George_Pataki,1,George_Pataki,2,1
Johan_Bruyneel,1,Brenda_Magana,1,0
Richard_Norton-Taylor,1,Richard_Norton-Taylor,2,1
Vladimir_Putin,40,Vladimir_Putin,34,1
Ken_Loach,1,Frank_Beamer,1,0
James_McPherson,1,Mario_Alfaro-Lopez,1,0
Robert_Redford,7,Sergei_Yushenkov,1,0
Pieter_Bouw,1,Adrian_Fernandez,1,0
Choi_Sung-hong,1,Choi_Sung-hong,4,1
Tomoko_Hagiwara,2,Tomoko_Hagiwara,1,1
Steven_Spielberg,1,Steven_Spielberg,5,1
